23759,7403
16139,13798
20826,7166
28969,9911
16643,11918
16171,14324
18099,467
16330,19
31513,12278
21103,12574
23843,1033
25223,7650
16140,7725
20797,6260
23821,5076
19997,11918
16940,4157
22173,6240
17190,85
17264,6671
20293,6239
16224,60
16375,12997
28079,7722
16940,6112
17539,12411
25886,6302
16189,2225
16147,4111
18688,8928
16140,12040
17291,153
16128,6399
16614,7423
28280,4498
16990,4882
16913,6054
32095,8020
16940,8337
20826,9522
16990,14459
20980,14529
16356,7441
29751,6037
16265,10882
16205,6100
20797,6839
16300,6232
19985,6087
20079,6150
16855,2983
17207,14396
16161,12551
16473,14435
16532,14316
16908,6016
16651,12014
17484,12368
16759,1412
17539,13888
16432,6160
16170,6034
21918,15527
16511,7371
16532,14540
16683,6015
16866,14629
16399,7081
21484,10277
19084,8842
16724,8978
18340,2468
17179,6324
16558,87
18808,6313
17901,11693
22024,4109
16709,659
17550,1930
16121,6364
23194,4571
16125,6081
20856,9263
20262,12385
18263,7095
16245,6701
24192,13381
19997,11918
18263,6144
22269,4141
24255,6015
22005,12020
18962,14323
20072,13271
17257,6745
29751,10501
25254,14465
19747,14435
17502,12986
17942,1229
25866,2701
17906,8105
22926,6321
16392,7628
16140,7407
18808,12416
19942,2241
20170,11579
17539,11578
17181,4205
18111,12328
22815,10295
16265,10193
17906,7637
17734,4633
23005,6303
16161,7442
18327,10461
25265,6693
16458,4321
28773,8600
16697,59
24255,14396
17947,7125
18020,13621
18571,13048
20134,6433
25117,6155
17800,6374
18837,1195
16581,6022
17901,11693
20797,10060
18831,14351
16405,6155
16522,6059
16432,6160
17484,7919
16322,6752
19029,1436
16299,2212
17767,12144
17446,8434
17800,6374
22171,4472
22261,4141
22181,12662
20080,12004
18465,18
16161,6701
16913,9706
17248,4057
21075,14398
24914,6155
16128,6399
16183,7009
17198,7836
26657,7082
16245,7007
21103,12958
16500,6106
16136,8252
23097,8365
17603,6524
16724,8978
19901,12322
19942,2241
29396,12165
16855,55
16240,366
17502,12986
16224,60
22136,7629
17767,15304
18884,9807
16665,49
16500,6270
17179,6169
20361,16039
18721,8301
19985,2861
21578,3439
25866,6805
19850,9310
22249,6657
18433,6573
17633,4850
16527,6392
18705,15449
25223,6178
19300,13993
20072,4127
18831,2755
19942,2241
17198,13933
24255,14396
16121,14747
16259,9601
17906,8105
18432,7830
16271,8652
18244,661
19741,13155
22261,11938
18716,6119
18263,7678
16651,6073
19994,12043
19091,10698
18571,492
23843,1378
20819,6469
16803,12466
22715,6805
17805,6657
16551,6620
18230,7243
24413,6512
19816,6066
21484,10467
16183,11983
20797,12127
27785,7931
16940,8337
19504,12137
27785,7931
20263,12138
20850,8615
17901,13530
16247,10
17633,11495
25265,6957
29425,15572
24228,9815
17539,2467
18609,12315
20501,8762
19300,13993
17800,9097
16161,12551
19861,12133
29425,15572
23861,14592
17767,15304
22648,4171
17356,12436
16290,6015
16405,11895
16272,61
16371,2270
22356,6173
17179,15429
16432,868
16405,12402
16399,12046
22005,12077
20079,11919
17257,6745
17356,4675
16598,6242
20080,12004
20501,16017
16427,13041
16522,7684
17264,12700
31531,12288
25265,6957
30057,6503
21918,3965
16322,42
21160,7666
19883,6652
18401,13003
18609,12128
20263,15085
16458,4321
19883,15116
16990,4179
16140,13180
18743,12101
16596,12960
24206,15524
24914,6155
19912,4210
28773,8600
16483,13179
20276,13608
17548,4643
18346,2212
19029,12561
16643,11915
16128,2216
17603,6524
16854,14324
19763,2233
16968,9365
22446,7085
16665,11931
17353,2547
17906,7637
19994,14398
24109,8301
16480,2226
19942,2241
24283,6156
22152,6165
16183,2296
19844,13347
16371,13965
16960,9913
17942,1229
17294,2553
21784,14505
16558,42
17353,12404
21583,8176
16542,2250
16990,7483
16709,2232
17805,308
17098,12292
19941,8636
16271,6087
17377,11972
16527,6259
21072,3161
19635,4303
16147,11932
21680,3611
17765,13208
17264,6173
20797,13097
17765,5005
16199,14307
21103,6046
20530,2356
17364,9561
16299,6015
20381,7553
20211,6446
16399,36
16147,6048
19941,7557
16224,14195
16121,32
19883,6652
16298,7588
17389,8777
24914,6155
16993,12230
22648,4171
16759,1412
17251,6281
16858,61
18743,12101
16908,58
28649,13072
16405,7700
20856,12935
27686,10424
16298,13
22005,12169
19997,13545
17949,494
25265,6693
19300,13993
16290,11926
23131,3875
17484,7919
19293,7623
19994,14307
17364,9561
20856,9263
21918,3979
16371,22
16940,6112
16392,6271
17389,8777
21959,4638
18432,6375
22356,6173
20265,2277
19300,7679
16659,11977
17484,12267
21822,10184
16940,6010
17965,446
28649,8441
19985,11983
18383,7663
16837,7622
16224,60
28470,7950
18705,15449
16344,7584
18653,13337
18831,2755
17294,2553
18808,6313
16432,6419
16480,15429
16125,6027
17800,9097
17249,14513
16164,6042
18433,782
18808,4205
16257,6666
17965,6942
20198,7772
16147,9119
20980,8232
16747,6121
25357,7528
22152,2247
16558,42
18315,944
16659,12238
18432,11636
17887,407
17249,12321
16210,12308
16127,61
16990,7483
20481,7892
28773,8600
22171,4472
19942,2241
16300,6232
20501,14912
16224,63
20686,7588
17249,91
17190,85
20690,13281
16189,13179
16536,7627
23131,11137
18263,7095
18884,8700
16480,2226
23280,5328
18499,12237
18042,10575
16568,1188
16659,11977
22324,7666
20265,7622
24094,2484
19950,12122
20392,7814
17251,6099
16487,10312
21276,8704
16322,6752
16458,12515
16520,9878
16245,7377
17331,3844
21075,8461
16259,7536
18401,13003
18761,1177
16257,12217
16199,4552
21144,8543
17805,308
18499,8639
18609,12315
16399,7081
16298,12014
18641,11347
17364,9561
17620,14478
16128,2232
17018,7371
19077,8240
16520,13381
19084,8842
17353,12461
23003,4206
21484,11059
16371,541
16127,11917
18606,1225
24392,12097
21918,10054
16940,8337
27429,7377
20374,2311
18724,7559
23423,13340
16224,63
19883,15116
18793,12088
18446,6272
27439,14977
20456,7725
20881,6462
