5209,2542
5319,1709
6076,947
8192,940
9426,2498
4139,1410
5474,1777
7452,2337
6744,684
5661,2185
4571,2184
6451,2501
6034,408
7728,2017
7692,1420
5032,2827
6227,2920
5366,2238
6516,3200
7598,2062
8330,2234
6744,2087
4601,2588
7138,2165
4414,2660
5366,2238
8541,1483
4697,2279
4189,2279
8289,2031
5943,1981
5921,2329
5181,1861
7657,2992
4618,1443
5119,2143
4446,2236
8206,1769
8139,1227
9061,2712
9247,2033
5182,2610
7900,2301
8144,3449
4962,2004
4963,3468
6534,1337
5228,1534
6751,3130
3751,2191
7603,973
9251,3500
9205,2006
8158,2047
8218,1787
9378,1522
9199,2279
7572,1127
8318,1991
7433,2012
5700,1860
9079,3189
5199,2197
5087,3171
7946,1247
8407,1605
8753,2625
8862,1891
6538,248
6803,1845
4189,2279
9124,2002
6516,2702
7580,1777
6821,1055
5586,1412
9124,1519
5073,2329
4681,855
9120,1678
6697,1780
4284,2421
3888,2366
6653,3267
8170,540
4039,1702
7728,2017
5230,1845
9378,1522
4375,2924
8395,875
5724,1936
4850,1395
5047,1160
7367,1710
5919,2444
7173,2488
4258,3037
6413,1891
5378,2059
4714,2584
9324,1541
9203,1305
4761,1819
7637,1489
5035,1279
7303,1971
6010,2444
8139,1227
8260,2275
8334,2010
6023,2611
3997,347
9257,1776
4858,1750
7351,973
9419,1593
5191,2281
8949,2200
4518,1136
5909,1587
5624,1132
6015,2625
8571,2769
5675,3612
5368,2034
9242,1605
7138,2165
6653,2787
6697,2339
3848,2314
6619,1412
4883,1661
5682,3161
4151,2617
7614,1074
4267,2191
6076,978
8711,2862
4138,1335
5610,1227
4880,1790
5781,3027
9159,1532
4375,1973
4580,2146
6210,2700
8532,1060
8329,2215
7342,2805
7695,2101
8323,2126
5624,1882
5753,2531
6866,3191
5455,2006
4746,2563
8198,2452
7971,944
5779,2224
5675,3612
4746,1605
6653,2434
8738,1391
8683,951
5047,1160
7375,2780
8262,1986
5047,1132
9650,2324
6433,2181
4628,2097
3953,3375
7880,190
4880,1790
8893,1056
8445,1349
7870,2138
7122,1987
4431,959
7544,2490
9021,1487
5243,951
7381,1636
4679,2473
6407,3041
7926,2604
6867,1786
5425,2724
4952,2069
7643,2432
5455,3506
9600,1981
4511,2855
3893,1929
8776,2647
5539,1469
7586,2265
5242,1390
8256,3264
4681,855
8426,1378
6516,1490
5365,2427
8063,1898
4565,947
6812,1170
4573,1337
7287,3371
4765,952
8509,3330
4730,2816
7157,2191
5647,3075
8561,1618
7870,2138
6218,540
6747,1147
6004,2164
6076,1414
4151,2617
4962,801
8204,1547
4962,2004
4861,1436
5228,1534
5083,2083
9426,2805
5959,1710
6516,1532
8374,2174
4664,2666
7595,341
5798,248
4502,1522
9646,1491
4794,253
5622,2215
5185,952
8465,2566
6408,421
5624,1132
8074,2371
7001,1602
7367,1710
4531,2514
5629,2285
4211,477
7187,1530
4080,2855
5616,2871
6097,944
6004,2164
4780,2507
7540,2234
7405,1390
5616,2871
4471,1986
7043,3161
9199,1618
5647,1767
5738,2695
5308,2313
9317,2758
7272,1284
9555,1587
4565,947
8579,1973
6510,2415
3933,952
3745,2090
4138,1335
6751,3367
5567,3060
8736,1987
5831,1975
6321,2161
7643,2432
8426,1378
9397,2088
6663,944
6747,2909
9256,2447
3881,2738
4672,2206
8769,1306
3816,902
9018,2337
8901,2517
8516,2886
6744,684
8908,3121
3961,2435
7103,540
5909,3219
5077,313
8763,2104
4730,2816
3811,2427
9415,2239
4502,1750
8191,2537
5700,2249
5564,2542
4341,1397
5748,2837
3881,2738
8923,1508
5138,2433
6566,2754
8508,942
5420,1725
6835,3014
6720,1751
3737,249
6366,2734
7873,318
6692,1857
9015,2313
7350,973
5116,1900
7572,1127
4375,2805
8407,1605
8346,1803
8946,2521
9600,1981
3888,2366
5047,2651
6653,3267
9337,2015
5191,2281
6744,102
4375,1973
5954,2924
8425,1787
7256,1988
5294,1898
5185,2329
4843,2627
8533,1747
7367,833
5823,1660
6841,2627
6076,978
9257,540
5467,2035
6301,1747
5115,2374
7154,2319
7934,1973
9378,1522
5950,1882
9631,1491
6866,1361
9165,373
6783,1891
8158,2015
4431,3073
3730,1422
4211,1627
6680,863
5763,2008
9061,3083
7926,1544
7533,2965
6768,2341
7900,1605
7111,2285
6261,2246
3730,1422
4553,190
9294,2594
7074,1491
7598,2735
6891,1249
5436,2520
7595,341
5115,2506
7055,1916
4531,2514
6653,2434
6793,1513
5823,1306
6262,233
3881,2738
5047,2828
5133,1614
8579,1647
4278,2344
8780,951
6283,2505
7387,1343
4614,2117
8421,165
7157,2550
6999,2517
5579,2585
6944,3196
8208,3011
5738,2918
6867,2621
6010,2444
4348,2895
9256,2236
7242,289
6076,947
4761,2627
6505,2281
8997,1361
5738,2450
4991,2277
7533,1199
4231,1284
4985,2104
9602,403
4667,1845
4712,1487
7807,2402
6259,3314
7055,1916
5243,3043
6076,1791
4465,1820
5876,1483
8383,2414
6407,3041
9030,875
4375,2601
4681,855
4531,2514
9525,2117
8139,2466
7433,2012
8134,2411
7055,1916
6188,1479
5319,1991
7197,1770
7197,2603
7154,2319
8208,165
7472,2063
9397,2627
7900,2301
4284,1534
7510,2131
6075,1694
5384,2215
5626,2209
3821,1993
7946,1247
7157,1991
4687,1483
5319,1709
6144,1642
9167,1749
6038,362
9120,1678
6180,991
6653,1335
8893,2193
5217,2444
5073,2329
9023,1983
6744,2925
5115,2318
7303,1971
