48718,18305
60165,12838
74452,10182
48633,8825
51134,31922
75929,6945
58829,4423
57010,6219
54374,11905
75171,12626
54459,14737
54581,29965
69519,5800
62791,1299
77597,1258
78149,18705
85713,7630
56513,27938
78519,37291
63178,4565
67116,13100
51241,6849
57257,23385
70352,5573
89753,12270
80715,11589
51940,17959
64247,41390
58802,17321
69411,18959
66740,37142
88578,5176
53484,13211
83706,38627
74328,10182
75425,12248
69829,6906
91093,25258
71787,6247
89684,5759
86065,29952
88088,6253
65341,805
66786,10765
55099,17542
56513,17626
48693,3474
87751,14152
49241,6452
55422,2033
57018,6660
84860,21288
49402,2221
79747,12290
47764,1039
78714,10527
57690,13893
90775,45420
61148,14228
69309,12579
74703,41155
69022,29921
54471,12592
76346,28749
49086,6515
63871,11488
89737,11333
59855,10137
78190,40613
45851,2772
77111,2795
78768,9492
46585,6740
70433,30291
51381,19057
51223,11459
65015,18543
65825,32502
87730,18401
91178,35917
54201,8223
68591,507
81871,35510
87006,18516
75392,18971
65694,21268
73823,9279
45784,1267
53724,25089
78650,6229
64792,10765
60304,5359
52549,27941
89346,7560
73217,39280
62393,18380
75073,872
46343,6688
79747,38240
54877,20246
71504,16534
88048,15696
64885,30839
51403,6045
54715,7479
62376,4201
49627,9073
64069,30162
56456,20070
47605,1124
71341,14085
76067,4198
76939,8349
59873,7334
69364,8180
50291,20802
47340,3487
55582,14786
58700,4789
48172,20012
80070,32331
78245,6453
65377,17604
80488,1973
51865,36450
59784,23162
51404,1282
89799,5897
66843,14259
83879,13885
88691,13228
55698,1076
70599,35910
77452,6500
74203,44441
63872,22561
85718,34084
57408,1297
50531,39009
60195,18212
82793,3549
58240,18013
65768,19131
82565,23980
84775,24780
57467,30630
70987,16750
88329,11565
68655,1663
64250,2808
69454,12968
63779,26811
79191,733
47278,24021
73104,7580
83598,37032
50608,10647
80235,3874
62979,18003
89826,45405
50287,3460
48473,7713
48010,2743
61211,45523
48558,37948
63619,9715
53480,22055
57124,15134
89687,803
66059,2155
51666,11654
83323,6485
62374,17052
63292,180
69791,1882
86822,21490
62418,32285
70215,33920
55440,31795
67468,22473
48565,34311
62285,25868
49537,39634
81184,10210
86912,15533
88796,44691
57883,3150
54716,8450
76922,21939
89222,35912
59693,26710
88651,1206
68973,8289
45704,3874
66736,28031
88600,7778
62542,29703
65560,42994
72241,17268
75011,13888
60304,44285
60832,29276
67207,37149
46974,181
55010,11839
85511,2103
62980,4505
79528,11323
65184,24655
73485,27155
53950,4106
85581,2436
60915,1838
84560,4457
85693,19671
48916,5942
80042,7604
54059,2788
61492,32554
52992,35679
91255,15871
46146,1871
58410,17278
57066,26100
81379,36046
63022,8490
47278,13155
80235,34985
62655,23319
79110,38375
51223,966
85408,11102
74564,37495
49449,3369
51163,6647
46336,9122
63011,3146
86341,23857
71265,7431
62505,35736
71504,16534
75156,2803
55238,11240
59653,20575
84212,15865
55513,22156
74607,25483
90875,1422
71143,11865
60714,4010
60195,12133
51663,14731
78675,5409
77133,11851
48691,3440
70849,16993
82340,25305
68640,2618
87065,24600
60850,439
76039,6191
79611,32274
66960,12290
47853,4104
77975,15669
75933,26993
56736,17722
58266,28593
59596,5504
71704,31349
57491,24403
52995,44955
59058,33226
46719,3191
67113,2349
51128,19206
53930,24466
68455,25763
68630,4539
72462,27155
58891,11640
55363,17126
67179,764
88731,24781
46085,49
71377,8987
83183,3579
49263,999
67414,7777
62849,29771
86941,31056
90560,7828
84192,22452
68120,15648
60369,2039
67737,33288
78793,20503
70599,13015
47687,11757
72308,6316
52392,29703
69252,5579
89382,2897
59408,23365
63117,19775
55771,757
61611,13240
69638,16420
51927,23680
88091,11606
74951,28967
75419,31740
49234,23576
48760,5018
82958,18878
57222,37687
61492,16807
71369,42514
55677,15631
65003,35952
76944,5007
64041,3755
60535,8288
81828,39120
61677,17552
46485,6063
52301,2407
88146,37737
45837,1301
